Time,Precipitation (mm),Temperature (°C),Humidity,cloud cover,wind speed,shortwave_radiation
2024-05-14 17:00:00,0.0,17.6,66.0,2.0,16.2,562.0
2024-05-14 18:00:00,0.0,16.8,70.0,48.0,14.0,326.0
2024-05-14 19:00:00,0.0,16.1,73.0,25.0,11.5,138.0
2024-05-14 20:00:00,0.0,15.5,76.0,40.0,7.5,16.0
2024-05-14 21:00:00,0.0,15.4,76.0,58.0,5.1,0.0
2024-05-14 22:00:00,0.0,15.4,75.0,100.0,4.8,0.0
2024-05-14 23:00:00,0.0,15.3,75.0,100.0,3.9,0.0
2024-05-15 00:00:00,0.0,15.2,75.0,98.0,5.2,0.0
2024-05-15 01:00:00,0.0,15.0,75.0,100.0,6.8,0.0
2024-05-15 02:00:00,0.0,14.9,75.0,100.0,9.1,0.0
2024-05-15 03:00:00,0.0,14.6,78.0,100.0,8.6,0.0
2024-05-15 04:00:00,0.0,14.5,79.0,100.0,6.2,0.0
2024-05-15 05:00:00,0.0,14.3,80.0,100.0,4.3,0.0
2024-05-15 06:00:00,0.0,14.5,79.0,100.0,4.3,0.0
2024-05-15 07:00:00,0.0,14.9,77.0,100.0,5.6,31.0
2024-05-15 08:00:00,0.0,15.4,74.0,100.0,3.7,116.0
2024-05-15 09:00:00,0.0,16.0,70.0,100.0,1.8,219.0
2024-05-15 10:00:00,0.0,17.1,64.0,100.0,3.9,354.0
2024-05-15 11:00:00,0.0,18.1,61.0,100.0,8.1,485.0
2024-05-15 12:00:00,0.0,18.3,61.0,100.0,11.5,459.0
2024-05-15 13:00:00,0.0,18.9,61.0,100.0,13.7,688.0
2024-05-15 14:00:00,0.0,18.5,63.0,98.0,15.3,602.0
2024-05-15 15:00:00,0.0,19.0,62.0,99.0,13.7,776.0
2024-05-15 16:00:00,0.0,18.8,63.0,99.0,14.2,562.0
2024-05-15 17:00:00,0.0,18.1,67.0,100.0,15.5,383.0
2024-05-15 18:00:00,0.0,16.3,71.0,95.0,11.2,158.0
2024-05-15 19:00:00,0.0,16.2,71.0,98.0,8.1,86.0
2024-05-15 20:00:00,0.0,15.9,73.0,100.0,3.5,9.0
2024-05-15 21:00:00,0.0,16.0,72.0,100.0,5.8,0.0
2024-05-15 22:00:00,0.0,15.7,73.0,100.0,5.8,0.0
2024-05-15 23:00:00,0.0,15.5,74.0,100.0,7.4,0.0
2024-05-16 00:00:00,0.0,15.3,75.0,100.0,6.0,0.0
2024-05-16 01:00:00,0.0,15.2,76.0,100.0,5.5,0.0
2024-05-16 02:00:00,0.0,15.0,77.0,100.0,6.4,0.0
2024-05-16 03:00:00,0.0,14.8,78.0,93.0,5.4,0.0
2024-05-16 04:00:00,0.0,14.6,79.0,82.0,3.3,0.0
2024-05-16 05:00:00,0.0,14.3,81.0,99.0,1.5,0.0
2024-05-16 06:00:00,0.0,14.8,74.0,58.0,2.9,0.0
2024-05-16 07:00:00,0.0,15.2,73.0,65.0,2.9,57.0
2024-05-16 08:00:00,0.0,16.2,69.0,97.0,1.0,191.0
2024-05-16 09:00:00,0.0,17.3,64.0,100.0,4.1,346.0
2024-05-16 10:00:00,0.0,18.3,61.0,100.0,8.4,471.0
2024-05-16 11:00:00,0.0,19.1,58.0,78.0,11.0,603.0
2024-05-16 12:00:00,0.0,19.7,57.0,53.0,17.0,788.0
2024-05-16 13:00:00,0.0,20.0,58.0,16.0,19.4,902.0
2024-05-16 14:00:00,0.0,20.2,57.0,3.0,19.9,949.0
2024-05-16 15:00:00,0.0,20.0,56.0,3.0,20.1,881.0
2024-05-16 16:00:00,0.0,19.4,58.0,1.0,19.8,751.0
2024-05-16 17:00:00,0.0,18.7,63.0,0.0,18.8,574.0
2024-05-16 18:00:00,0.0,17.2,71.0,2.0,15.7,369.0
2024-05-16 19:00:00,0.0,16.2,75.0,2.0,13.7,161.0
2024-05-16 20:00:00,0.0,15.6,79.0,16.0,11.0,19.0
2024-05-16 21:00:00,0.0,15.5,80.0,64.0,9.9,0.0
2024-05-16 22:00:00,0.0,15.6,80.0,100.0,10.0,0.0
2024-05-16 23:00:00,0.0,15.5,80.0,100.0,9.4,0.0
2024-05-17 00:00:00,0.0,15.4,81.0,100.0,8.7,0.0
2024-05-17 01:00:00,0.0,15.2,81.0,100.0,7.9,0.0
2024-05-17 02:00:00,0.0,15.0,81.0,100.0,7.2,0.0
2024-05-17 03:00:00,0.0,14.8,82.0,100.0,6.8,0.0
2024-05-17 04:00:00,0.0,14.7,81.0,100.0,6.0,0.0
2024-05-17 05:00:00,0.0,14.6,82.0,100.0,4.7,0.0
2024-05-17 06:00:00,0.0,15.0,81.0,100.0,2.9,0.0
2024-05-17 07:00:00,0.0,15.2,81.0,100.0,3.4,19.0
2024-05-17 08:00:00,0.0,15.9,78.0,100.0,4.4,72.0
2024-05-17 09:00:00,0.0,16.8,75.0,100.0,4.3,175.0
2024-05-17 10:00:00,0.0,17.4,72.0,100.0,5.6,296.0
2024-05-17 11:00:00,0.0,17.9,70.0,100.0,10.8,386.0
2024-05-17 12:00:00,0.0,19.0,67.0,68.0,14.4,690.0
2024-05-17 13:00:00,0.0,19.5,65.0,34.0,15.1,883.0
2024-05-17 14:00:00,0.0,19.8,62.0,47.0,12.9,897.0
2024-05-17 15:00:00,0.0,19.9,61.0,1.0,15.7,854.0
2024-05-17 16:00:00,0.0,19.6,63.0,0.0,16.5,763.0
2024-05-17 17:00:00,0.0,18.9,66.0,0.0,17.2,585.0
2024-05-17 18:00:00,0.0,17.0,74.0,8.0,16.7,376.0
2024-05-17 19:00:00,0.0,16.4,76.0,17.0,13.7,164.0
2024-05-17 20:00:00,0.0,15.9,76.0,28.0,9.7,18.0
2024-05-17 21:00:00,0.0,15.8,76.0,98.0,9.3,0.0
2024-05-17 22:00:00,0.0,15.6,77.0,98.0,6.9,0.0
2024-05-17 23:00:00,0.0,15.5,78.0,100.0,5.7,0.0
2024-05-18 00:00:00,0.0,15.3,79.0,100.0,7.2,0.0
2024-05-18 01:00:00,0.0,15.1,80.0,100.0,4.6,0.0
2024-05-18 02:00:00,0.0,15.2,79.0,100.0,2.9,0.0
2024-05-18 03:00:00,0.0,15.3,77.0,100.0,2.9,0.0
2024-05-18 04:00:00,0.0,15.1,78.0,100.0,4.6,0.0
2024-05-18 05:00:00,0.0,15.1,78.0,78.0,3.6,0.0
2024-05-18 06:00:00,0.0,14.0,89.0,10.0,7.1,1.0
2024-05-18 07:00:00,0.0,14.9,83.0,93.0,7.7,69.0
2024-05-18 08:00:00,0.0,16.1,76.0,98.0,4.2,201.0
2024-05-18 09:00:00,0.0,17.4,67.0,74.0,2.4,375.0
2024-05-18 10:00:00,0.0,18.7,60.0,1.0,6.8,549.0
2024-05-18 11:00:00,0.0,19.6,61.0,1.0,12.8,792.0
2024-05-18 12:00:00,0.0,19.8,62.0,0.0,15.8,932.0
2024-05-18 13:00:00,0.0,20.2,60.0,0.0,15.9,991.0
2024-05-18 14:00:00,0.0,20.4,60.0,0.0,17.6,974.0
2024-05-18 15:00:00,0.0,20.2,61.0,0.0,19.1,896.0
2024-05-18 16:00:00,0.0,19.9,61.0,0.0,19.1,761.0
2024-05-18 17:00:00,0.0,19.2,62.0,1.0,18.6,580.0
2024-05-18 18:00:00,0.0,17.9,68.0,0.0,17.7,370.0
2024-05-18 19:00:00,0.0,17.2,72.0,22.0,15.6,164.0
2024-05-18 20:00:00,0.0,16.5,76.0,21.0,13.0,20.0
2024-05-18 21:00:00,0.0,16.1,78.0,14.0,11.0,0.0
2024-05-18 22:00:00,0.0,16.0,79.0,18.0,9.7,0.0
2024-05-18 23:00:00,0.0,15.8,80.0,12.0,8.2,0.0
2024-05-19 00:00:00,0.0,15.4,82.0,16.0,7.7,0.0
2024-05-19 01:00:00,0.0,15.1,85.0,11.0,5.4,0.0
2024-05-19 02:00:00,0.0,14.3,90.0,14.0,3.8,0.0
2024-05-19 03:00:00,0.0,14.0,91.0,48.0,3.7,0.0
2024-05-19 04:00:00,0.0,14.1,91.0,67.0,2.9,0.0
2024-05-19 05:00:00,0.0,14.3,90.0,64.0,2.4,0.0
2024-05-19 06:00:00,0.0,14.8,85.0,100.0,5.2,0.0
2024-05-19 07:00:00,0.0,14.9,83.0,31.0,4.6,34.0
2024-05-19 08:00:00,0.0,15.9,68.0,20.0,2.9,237.0
2024-05-19 09:00:00,0.0,17.2,62.0,50.0,2.7,413.0
2024-05-19 10:00:00,0.0,18.1,59.0,34.0,9.0,547.0
2024-05-19 11:00:00,0.0,18.8,56.0,2.0,14.5,821.0
2024-05-19 12:00:00,0.0,19.2,55.0,8.0,16.9,945.0
2024-05-19 13:00:00,0.0,19.2,55.0,13.0,19.8,992.0
2024-05-19 14:00:00,0.0,19.0,56.0,6.0,20.9,970.0
2024-05-19 15:00:00,0.0,19.0,54.0,1.0,19.2,896.0
2024-05-19 16:00:00,0.0,18.6,56.0,0.0,16.9,769.0
2024-05-19 17:00:00,0.0,18.4,56.0,0.0,13.9,591.0
2024-05-19 18:00:00,0.0,17.0,67.0,29.0,13.2,362.0
2024-05-19 19:00:00,0.0,16.3,70.0,8.0,10.1,156.0
2024-05-19 20:00:00,0.0,15.8,73.0,11.0,6.9,21.0
2024-05-19 21:00:00,0.0,15.6,75.0,3.0,7.5,0.0
2024-05-19 22:00:00,0.0,15.3,78.0,1.0,7.5,0.0
2024-05-19 23:00:00,0.0,15.1,80.0,4.0,8.2,0.0
2024-05-20 00:00:00,0.0,14.7,81.0,14.0,6.2,0.0
2024-05-20 01:00:00,0.0,14.3,83.0,31.0,4.3,0.0
2024-05-20 02:00:00,0.0,14.1,84.0,71.0,3.3,0.0
2024-05-20 03:00:00,0.0,14.2,84.0,100.0,6.3,0.0
2024-05-20 04:00:00,0.0,14.6,82.0,100.0,7.3,0.0
2024-05-20 05:00:00,0.0,14.6,81.0,100.0,5.9,0.0
2024-05-20 06:00:00,0.0,14.8,78.0,100.0,9.2,0.0
2024-05-20 07:00:00,0.0,14.8,77.0,100.0,6.3,20.0
2024-05-20 08:00:00,0.0,15.2,74.0,89.0,2.2,118.0
2024-05-20 09:00:00,0.0,16.6,65.0,92.0,3.1,388.0
2024-05-20 10:00:00,0.0,17.8,58.0,28.0,7.9,524.0
2024-05-20 11:00:00,0.0,18.4,60.0,55.0,14.5,754.0
2024-05-20 12:00:00,0.0,18.3,60.0,72.0,13.8,714.0
2024-05-20 13:00:00,0.0,18.7,59.0,19.0,16.3,843.0
2024-05-20 14:00:00,0.0,18.9,59.0,4.0,20.2,943.0
2024-05-20 15:00:00,0.0,18.9,57.0,2.0,19.2,895.0
2024-05-20 16:00:00,0.0,18.4,58.0,0.0,16.9,767.0
2024-05-20 17:00:00,0.0,17.9,59.0,0.0,16.7,592.0
2024-05-20 18:00:00,0.0,17.1,67.0,17.0,14.1,376.0
2024-05-20 19:00:00,0.0,16.4,70.0,36.0,13.9,164.0
2024-05-20 20:00:00,0.0,15.6,74.0,100.0,10.7,21.0
2024-05-20 21:00:00,0.0,15.6,74.0,100.0,7.3,0.0
2024-05-20 22:00:00,0.0,15.5,73.0,100.0,3.6,0.0
2024-05-20 23:00:00,0.0,15.4,74.0,100.0,1.5,0.0
2024-05-21 00:00:00,0.0,15.1,75.0,100.0,2.5,0.0
2024-05-21 01:00:00,0.0,14.7,77.0,61.0,4.6,0.0
2024-05-21 02:00:00,0.0,14.1,79.0,62.0,4.6,0.0
2024-05-21 03:00:00,0.0,13.9,79.0,100.0,4.6,0.0
2024-05-21 04:00:00,0.0,14.0,78.0,100.0,6.1,0.0
2024-05-21 05:00:00,0.0,14.1,77.0,94.0,8.8,0.0
2024-05-21 06:00:00,0.0,14.1,77.0,20.0,1.8,1.0
2024-05-21 07:00:00,0.0,14.7,71.0,12.0,0.8,77.0
2024-05-21 08:00:00,0.0,15.9,64.0,7.0,1.3,267.0
2024-05-21 09:00:00,0.0,17.3,56.0,4.0,4.3,483.0
2024-05-21 10:00:00,0.0,18.4,53.0,3.0,9.0,678.0
2024-05-21 11:00:00,0.0,19.5,51.0,2.0,15.4,839.0
2024-05-21 12:00:00,0.0,19.6,53.0,0.0,21.4,949.0
2024-05-21 13:00:00,0.0,19.9,54.0,0.0,22.0,1002.0
2024-05-21 14:00:00,0.0,20.0,54.0,0.0,21.3,986.0
2024-05-21 15:00:00,0.0,19.7,56.0,0.0,20.9,909.0
2024-05-21 16:00:00,0.0,19.0,60.0,0.0,19.8,775.0
2024-05-21 17:00:00,0.0,18.5,62.0,0.0,17.7,595.0
2024-05-21 18:00:00,0.0,17.1,65.0,0.0,13.6,389.0
2024-05-21 19:00:00,0.0,16.3,68.0,0.0,9.3,179.0
2024-05-21 20:00:00,0.0,15.6,71.0,0.0,7.6,24.0
2024-05-21 21:00:00,0.0,15.4,73.0,0.0,7.1,0.0
2024-05-21 22:00:00,0.0,15.3,74.0,0.0,3.9,0.0
2024-05-21 23:00:00,0.0,14.9,76.0,2.0,2.8,0.0
2024-05-22 00:00:00,0.0,14.1,82.0,11.0,1.8,0.0
2024-05-22 01:00:00,0.0,13.9,82.0,13.0,1.5,0.0
2024-05-22 02:00:00,0.0,13.2,87.0,6.0,2.6,0.0
2024-05-22 03:00:00,0.0,12.5,91.0,2.0,5.4,0.0
2024-05-22 04:00:00,0.0,12.0,93.0,4.0,7.2,0.0
2024-05-22 05:00:00,0.0,11.5,94.0,12.0,7.1,0.0
2024-05-22 06:00:00,0.0,13.4,87.0,0.0,6.2,1.0
2024-05-22 07:00:00,0.0,14.5,78.0,26.0,8.0,78.0
2024-05-22 08:00:00,0.0,15.8,70.0,49.0,5.5,215.0
2024-05-22 09:00:00,0.0,16.8,63.0,68.0,3.9,303.0
2024-05-22 10:00:00,0.0,18.3,56.0,100.0,7.9,505.0
2024-05-22 11:00:00,0.0,18.9,59.0,89.0,13.0,659.0
2024-05-22 12:00:00,0.0,19.3,60.0,20.0,15.8,831.0
2024-05-22 13:00:00,0.0,19.5,58.0,8.0,18.3,973.0
2024-05-22 14:00:00,0.0,19.3,58.0,2.0,18.0,962.0
2024-05-22 15:00:00,0.0,19.3,58.0,0.0,17.6,896.0
2024-05-22 16:00:00,0.0,18.8,61.0,0.0,17.3,764.0
2024-05-22 17:00:00,0.0,18.3,65.0,0.0,16.1,587.0
2024-05-22 18:00:00,0.0,17.1,69.0,3.0,14.7,380.0
2024-05-22 19:00:00,0.0,16.5,72.0,8.0,13.9,172.0
2024-05-22 20:00:00,0.0,15.8,74.0,40.0,10.4,23.0
2024-05-22 21:00:00,0.0,15.5,75.0,37.0,7.8,0.0
2024-05-22 22:00:00,0.0,15.3,75.0,57.0,7.1,0.0
2024-05-22 23:00:00,0.0,15.2,75.0,66.0,5.7,0.0
2024-05-23 00:00:00,0.0,15.1,74.0,94.0,4.3,0.0
2024-05-23 01:00:00,0.0,15.1,74.0,91.0,5.1,0.0
2024-05-23 02:00:00,0.0,14.9,74.0,100.0,4.7,0.0
2024-05-23 03:00:00,0.0,14.9,73.0,100.0,4.5,0.0
2024-05-23 04:00:00,0.0,14.7,75.0,86.0,4.3,0.0
2024-05-23 05:00:00,0.0,14.4,78.0,71.0,5.8,0.0
2024-05-23 06:00:00,0.0,14.7,73.0,88.0,11.0,1.0
2024-05-23 07:00:00,0.0,15.0,73.0,95.0,13.1,54.0
2024-05-23 08:00:00,0.0,15.9,70.0,100.0,12.6,159.0
2024-05-23 09:00:00,0.0,16.7,65.0,100.0,13.0,233.0
2024-05-23 10:00:00,0.0,17.5,61.0,88.0,15.7,398.0
2024-05-23 11:00:00,0.0,17.7,62.0,89.0,16.2,455.0
2024-05-23 12:00:00,0.0,18.4,57.0,87.0,16.6,625.0
2024-05-23 13:00:00,0.0,19.5,54.0,82.0,17.9,846.0
2024-05-23 14:00:00,0.0,18.9,60.0,76.0,18.9,812.0
2024-05-23 15:00:00,0.0,18.3,63.0,81.0,17.1,683.0
2024-05-23 16:00:00,0.0,18.0,64.0,76.0,15.3,561.0
2024-05-23 17:00:00,0.0,17.7,65.0,85.0,13.6,439.0
2024-05-23 18:00:00,0.0,16.9,69.0,65.0,13.1,286.0
2024-05-23 19:00:00,0.0,16.2,73.0,87.0,14.7,139.0
2024-05-23 20:00:00,0.0,15.6,77.0,96.0,13.0,16.0
2024-05-23 21:00:00,0.0,15.4,77.0,89.0,9.2,0.0
2024-05-23 22:00:00,0.0,15.2,79.0,87.0,5.5,0.0
2024-05-23 23:00:00,0.0,15.0,79.0,100.0,4.0,0.0
2024-05-24 00:00:00,0.0,14.8,80.0,73.0,5.8,0.0
2024-05-24 01:00:00,0.0,14.5,82.0,100.0,4.1,0.0
2024-05-24 02:00:00,0.0,14.6,81.0,96.0,3.3,0.0
2024-05-24 03:00:00,0.0,14.5,81.0,100.0,4.0,0.0
2024-05-24 04:00:00,0.0,14.7,81.0,100.0,5.2,0.0
2024-05-24 05:00:00,0.0,14.7,83.0,100.0,4.6,0.0
2024-05-24 06:00:00,0.0,15.1,80.0,100.0,4.4,1.0
2024-05-24 07:00:00,0.0,15.2,82.0,100.0,8.8,25.0
2024-05-24 08:00:00,0.1,15.6,80.0,100.0,13.0,97.0
2024-05-24 09:00:00,0.0,15.8,76.0,100.0,11.8,122.0
2024-05-24 10:00:00,0.0,16.6,71.0,100.0,11.5,265.0
2024-05-24 11:00:00,0.0,17.1,69.0,100.0,11.5,366.0
2024-05-24 12:00:00,0.0,17.9,65.0,99.0,9.6,548.0
2024-05-24 13:00:00,0.0,18.8,61.0,93.0,11.6,761.0
2024-05-24 14:00:00,0.0,19.1,59.0,51.0,14.7,784.0
2024-05-24 15:00:00,0.0,19.3,60.0,23.0,18.3,833.0
2024-05-24 16:00:00,0.0,18.8,62.0,19.0,19.0,741.0
2024-05-24 17:00:00,0.0,18.4,64.0,49.0,17.9,576.0
2024-05-24 18:00:00,0.0,17.4,70.0,33.0,16.4,362.0
2024-05-24 19:00:00,0.0,16.5,72.0,94.0,14.8,158.0
2024-05-24 20:00:00,0.0,15.9,72.0,100.0,10.9,20.0
2024-05-24 21:00:00,0.0,15.8,71.0,95.0,8.0,0.0
2024-05-24 22:00:00,0.0,15.7,70.0,98.0,5.9,0.0
2024-05-24 23:00:00,0.0,15.5,71.0,100.0,3.3,0.0
2024-05-25 00:00:00,0.0,15.3,71.0,100.0,2.7,0.0
2024-05-25 01:00:00,0.0,15.2,72.0,100.0,3.3,0.0
2024-05-25 02:00:00,0.0,15.0,73.0,99.0,4.3,0.0
2024-05-25 03:00:00,0.0,15.0,73.0,100.0,4.0,0.0
2024-05-25 04:00:00,0.0,15.0,76.0,100.0,8.3,0.0
2024-05-25 05:00:00,0.0,14.6,76.0,87.0,11.8,0.0
2024-05-25 06:00:00,0.0,14.6,74.0,37.0,10.2,1.0
2024-05-25 07:00:00,0.0,14.8,72.0,66.0,6.2,76.0
2024-05-25 08:00:00,0.0,15.5,68.0,89.0,4.0,204.0
2024-05-25 09:00:00,0.0,15.9,66.0,96.0,5.6,258.0
2024-05-25 10:00:00,0.0,16.6,64.0,75.0,7.9,378.0
2024-05-25 11:00:00,0.0,17.7,58.0,40.0,9.2,575.0
2024-05-25 12:00:00,0.0,18.6,51.0,59.0,12.7,792.0
2024-05-25 13:00:00,0.0,19.0,51.0,44.0,15.9,911.0
2024-05-25 14:00:00,0.0,19.1,50.0,64.0,17.6,905.0
2024-05-25 15:00:00,0.0,18.9,51.0,71.0,17.6,756.0
2024-05-25 16:00:00,0.0,18.5,57.0,100.0,16.9,621.0
2024-05-25 17:00:00,0.0,17.6,62.0,86.0,15.3,398.0
2024-05-25 18:00:00,0.0,16.0,72.0,69.0,11.4,259.0
2024-05-25 19:00:00,0.0,15.6,73.0,74.0,9.9,112.0
2024-05-25 20:00:00,0.0,15.3,75.0,72.0,7.6,20.0
2024-05-25 21:00:00,0.0,15.3,74.0,66.0,6.3,0.0
2024-05-25 22:00:00,0.0,15.3,73.0,63.0,6.5,0.0
2024-05-25 23:00:00,0.0,15.3,73.0,100.0,7.3,0.0
2024-05-26 00:00:00,0.0,15.1,75.0,100.0,8.6,0.0
2024-05-26 01:00:00,0.0,15.1,75.0,92.0,8.4,0.0
2024-05-26 02:00:00,0.0,14.9,76.0,94.0,8.3,0.0
2024-05-26 03:00:00,0.0,14.7,76.0,94.0,7.0,0.0
2024-05-26 04:00:00,0.0,14.5,76.0,91.0,6.3,0.0
2024-05-26 05:00:00,0.0,14.4,75.0,78.0,7.6,0.0
2024-05-26 06:00:00,0.0,13.6,76.0,69.0,7.4,1.0
2024-05-26 07:00:00,0.0,14.4,71.0,82.0,6.6,62.0
2024-05-26 08:00:00,0.0,15.4,70.0,92.0,5.6,175.0
2024-05-26 09:00:00,0.0,16.3,67.0,100.0,7.1,300.0
2024-05-26 10:00:00,0.0,16.8,66.0,100.0,7.9,348.0
2024-05-26 11:00:00,0.0,17.5,64.0,100.0,10.5,454.0
2024-05-26 12:00:00,0.0,18.2,62.0,80.0,13.8,626.0
2024-05-26 13:00:00,0.0,18.7,60.0,40.0,16.0,823.0
2024-05-26 14:00:00,0.0,18.7,60.0,15.0,17.7,891.0
2024-05-26 15:00:00,0.0,18.8,58.0,9.0,17.4,885.0
2024-05-26 16:00:00,0.0,18.7,61.0,5.0,16.3,754.0
2024-05-26 17:00:00,0.0,18.5,65.0,5.0,16.2,586.0
2024-05-26 18:00:00,0.0,17.5,68.0,4.0,11.9,390.0
2024-05-26 19:00:00,0.0,16.9,71.0,5.0,11.6,180.0
2024-05-26 20:00:00,0.0,15.9,78.0,3.0,12.1,27.0
2024-05-26 21:00:00,0.0,15.5,79.0,8.0,11.1,0.0
2024-05-26 22:00:00,0.0,15.4,78.0,7.0,9.2,0.0
2024-05-26 23:00:00,0.0,15.2,81.0,5.0,7.6,0.0
2024-05-27 00:00:00,0.0,14.7,85.0,15.0,5.8,0.0
2024-05-27 01:00:00,0.0,14.2,90.0,56.0,4.7,0.0
2024-05-27 02:00:00,0.0,14.0,92.0,97.0,3.2,0.0
2024-05-27 03:00:00,0.0,14.2,88.0,100.0,3.6,0.0
2024-05-27 04:00:00,0.0,14.1,86.0,100.0,5.6,0.0
2024-05-27 05:00:00,0.0,14.0,85.0,100.0,6.8,0.0
2024-05-27 06:00:00,0.0,14.7,87.0,100.0,2.9,1.0
2024-05-27 07:00:00,0.0,15.3,84.0,100.0,1.0,53.0
2024-05-27 08:00:00,0.0,16.0,80.0,100.0,1.9,118.0
2024-05-27 09:00:00,0.0,16.9,75.0,100.0,3.7,217.0
2024-05-27 10:00:00,0.0,18.2,69.0,100.0,6.9,387.0
2024-05-27 11:00:00,0.0,19.1,66.0,99.0,13.3,561.0
2024-05-27 12:00:00,0.0,19.4,65.0,14.0,18.7,837.0
2024-05-27 13:00:00,0.0,19.8,62.0,9.0,18.8,972.0
2024-05-27 14:00:00,0.0,20.0,61.0,2.0,18.4,962.0
2024-05-27 15:00:00,0.0,19.7,62.0,1.0,19.1,897.0
2024-05-27 16:00:00,0.0,19.2,64.0,0.0,19.2,768.0
2024-05-27 17:00:00,0.0,18.4,67.0,0.0,18.4,595.0
2024-05-27 18:00:00,0.0,16.7,73.0,1.0,15.7,395.0
2024-05-27 19:00:00,0.0,16.1,76.0,1.0,13.3,187.0
2024-05-27 20:00:00,0.0,15.4,80.0,0.0,11.3,29.0
2024-05-27 21:00:00,0.0,15.3,81.0,1.0,9.5,0.0
2024-05-27 22:00:00,0.0,15.0,82.0,0.0,8.2,0.0
2024-05-27 23:00:00,0.0,14.5,86.0,0.0,7.0,0.0
2024-05-28 00:00:00,0.0,14.1,90.0,1.0,6.1,0.0
2024-05-28 01:00:00,0.0,13.7,92.0,8.0,5.5,0.0
2024-05-28 02:00:00,0.0,13.6,93.0,99.0,5.3,0.0
2024-05-28 03:00:00,0.0,14.2,88.0,100.0,4.2,0.0
2024-05-28 04:00:00,0.0,14.4,86.0,100.0,4.1,0.0
2024-05-28 05:00:00,0.0,14.4,86.0,100.0,3.1,0.0
2024-05-28 06:00:00,0.0,14.1,88.0,100.0,1.0,1.0
2024-05-28 07:00:00,0.0,14.2,87.0,100.0,2.8,32.0
2024-05-28 08:00:00,0.0,14.4,85.0,100.0,3.1,106.0
2024-05-28 09:00:00,0.0,15.4,78.0,100.0,2.3,259.0
2024-05-28 10:00:00,0.0,17.1,69.0,76.0,3.9,480.0
2024-05-28 11:00:00,0.0,18.8,63.0,44.0,13.7,778.0
2024-05-28 12:00:00,0.0,18.9,62.0,28.0,16.8,915.0
2024-05-28 13:00:00,0.0,19.8,56.0,46.0,15.9,985.0
2024-05-28 14:00:00,0.0,19.9,56.0,99.0,17.6,985.0
2024-05-28 15:00:00,0.0,19.8,57.0,100.0,17.8,897.0
2024-05-28 16:00:00,0.0,19.4,62.0,100.0,16.1,746.0
2024-05-28 17:00:00,0.0,18.7,67.0,100.0,14.5,552.0
2024-05-28 18:00:00,0.0,17.4,74.0,100.0,13.0,383.0
2024-05-28 19:00:00,0.0,16.8,77.0,100.0,10.9,169.0
2024-05-28 20:00:00,0.0,16.1,79.0,97.0,9.1,27.0
2024-05-28 21:00:00,0.0,15.9,80.0,100.0,7.6,0.0
2024-05-28 22:00:00,0.0,15.6,81.0,100.0,4.8,0.0
2024-05-28 23:00:00,0.0,15.3,82.0,100.0,5.6,0.0
2024-05-29 00:00:00,0.0,15.2,81.0,100.0,6.5,0.0
2024-05-29 01:00:00,0.0,15.2,79.0,100.0,7.3,0.0
2024-05-29 02:00:00,0.0,15.1,78.0,100.0,8.8,0.0
2024-05-29 03:00:00,0.0,14.9,80.0,99.0,9.8,0.0
2024-05-29 04:00:00,0.0,14.8,81.0,93.0,9.4,0.0
2024-05-29 05:00:00,0.0,14.5,83.0,100.0,7.6,0.0
2024-05-29 06:00:00,0.0,13.9,82.0,92.0,6.6,2.0
2024-05-29 07:00:00,0.0,14.5,79.0,65.0,7.4,66.0
2024-05-29 08:00:00,0.0,15.6,73.0,78.0,6.8,226.0
2024-05-29 09:00:00,0.0,16.8,67.0,34.0,6.6,411.0
2024-05-29 10:00:00,0.0,18.0,63.0,1.0,10.3,643.0
2024-05-29 11:00:00,0.0,18.7,63.0,11.0,13.8,809.0
2024-05-29 12:00:00,0.0,19.2,61.0,4.0,15.8,923.0
2024-05-29 13:00:00,0.0,19.6,60.0,2.0,16.6,980.0
2024-05-29 14:00:00,0.0,19.7,62.0,7.0,17.4,969.0
2024-05-29 15:00:00,0.0,19.5,63.0,16.0,17.0,895.0
2024-05-29 16:00:00,0.0,19.1,65.0,17.0,15.1,755.0
2024-05-29 17:00:00,0.0,18.7,66.0,12.0,11.9,581.0
2024-05-29 18:00:00,0.0,17.7,72.0,0.0,13.7,394.0
2024-05-29 19:00:00,0.0,16.7,78.0,2.0,10.2,188.0
2024-05-29 20:00:00,0.0,16.0,82.0,12.0,7.1,30.0
2024-05-29 21:00:00,0.0,15.9,83.0,32.0,4.3,0.0
2024-05-29 22:00:00,0.0,15.8,83.0,40.0,2.6,0.0
2024-05-29 23:00:00,0.0,15.5,85.0,36.0,0.8,0.0
2024-05-30 00:00:00,0.0,15.1,87.0,7.0,3.6,0.0
2024-05-30 01:00:00,0.0,14.7,90.0,3.0,3.7,0.0
2024-05-30 02:00:00,0.0,14.2,93.0,13.0,3.3,0.0
2024-05-30 03:00:00,0.0,13.9,94.0,19.0,3.9,0.0
2024-05-30 04:00:00,0.0,14.0,93.0,52.0,4.5,0.0
2024-05-30 05:00:00,0.0,13.9,94.0,80.0,5.2,0.0
2024-05-30 06:00:00,0.0,14.7,93.0,100.0,11.3,1.0
2024-05-30 07:00:00,0.0,15.0,88.0,100.0,12.3,40.0
2024-05-30 08:00:00,0.0,15.4,85.0,100.0,13.0,97.0
2024-05-30 09:00:00,0.0,16.2,80.0,100.0,12.2,236.0
